Shape,Shape_Type,Area (m2),Depth (m),Width (m),Weight (kg/m),Ix (m4),Iy (m4),Plastic Mod Xp (m3),Plastic Mod Yp (m3),Cost per Meter (usd)
HSS9X9X.250,HSS,0.000803,,,29.23,4.2432e-07,4.2432e-07,3.7227999999999997e-05,3.7227999999999997e-05,53.2
HSS9X9X.188,HSS,0.000606,,,22.18,3.25312e-07,3.25312e-07,2.8535999999999996e-05,2.8535999999999996e-05,40.37
HSS9X9X.125,HSS,0.000409,,,14.96,2.2255999999999998e-07,2.2255999999999998e-07,1.9516e-05,1.9516e-05,27.23
HSS9X7X.625,HSS,0.00164,,,59.32,7.238399999999999e-07,4.8672e-07,6.346800000000001e-05,5.494e-05,107.96
HSS9X7X.500,HSS,0.00135,,,48.85,6.198399999999999e-07,4.1599999999999997e-07,5.412e-05,4.7068e-05,88.91
HSS9X7X.375,HSS,0.0010400000000000001,,,37.69,4.9504e-07,3.34464e-07,4.3296e-05,3.772e-05,68.6
HSS9X7X.313,HSS,0.000876,,,31.84,4.2432e-07,2.87872e-07,3.7064e-05,3.2472000000000004e-05,57.95
HSS9X7X.250,HSS,0.00071,,,25.82,3.4985599999999993e-07,2.3795199999999999e-07,3.0668e-05,2.6732e-05,46.99
HSS9X7X.188,HSS,0.000537,,,19.63,2.69152e-07,1.83456e-07,2.3616e-05,2.0664e-05,35.73
HSS9X5X.625,HSS,0.0014,,,50.81,5.532799999999999e-07,2.1632e-07,4.8544e-05,3.4112e-05,92.47
HSS9X5X.500,HSS,0.00116,,,42.05,4.783999999999999e-07,1.88032e-07,4.1819999999999996e-05,2.9684000000000002e-05,76.53
HSS9X5X.375,HSS,0.0008970000000000001,,,32.58,3.8479999999999995e-07,1.5308799999999997e-07,3.362e-05,2.4107999999999997e-05,59.3
HSS9X5X.313,HSS,0.000759,,,27.59,3.3196799999999997e-07,1.3312e-07,2.9027999999999997e-05,2.0992e-05,50.21
HSS9X5X.250,HSS,0.000617,,,22.42,2.7497599999999993e-07,1.10656e-07,2.4107999999999997e-05,1.7383999999999998e-05,40.8
HSS9X5X.188,HSS,0.000467,,,17.08,2.1257599999999998e-07,8.6112e-08,1.8696e-05,1.3579199999999999e-05,31.09
HSS9X3X.500,HSS,0.000974,,,35.24,3.36128e-07,5.4911999999999996e-08,2.952e-05,1.44484e-05,64.14
HSS9X3X.375,HSS,0.000758,,,27.48,2.75808e-07,4.659199999999999e-08,2.4107999999999997e-05,1.2218e-05,50.01
HSS9X3X.313,HSS,0.000643,,,23.34,2.40032e-07,4.11008e-08,2.0992e-05,1.08076e-05,42.48
HSS9X3X.250,HSS,0.000524,,,19.02,2.00512e-07,3.48608e-08,1.7548e-05,9.1676e-06,34.62
HSS9X3X.188,HSS,0.000398,,,14.53,1.56416e-07,2.7622399999999996e-08,1.3694e-05,7.2488e-06,26.44
HSS8X8X.625,HSS,0.00164,,,59.32,6.0736e-07,6.0736e-07,5.986e-05,5.986e-05,107.96
HSS8X8X.500,HSS,0.00135,,,48.85,5.2e-07,5.2e-07,5.1167999999999995e-05,5.1167999999999995e-05,88.91
HSS8X8X.375,HSS,0.0010400000000000001,,,37.69,4.1599999999999997e-07,4.1599999999999997e-07,4.0836e-05,4.0836e-05,68.6
HSS8X8X.313,HSS,0.000876,,,31.84,3.5609599999999996e-07,3.5609599999999996e-07,3.5096e-05,3.5096e-05,57.95
HSS8X8X.250,HSS,0.00071,,,25.82,2.94112e-07,2.94112e-07,2.9027999999999997e-05,2.9027999999999997e-05,46.99
HSS8X8X.188,HSS,0.000537,,,19.63,2.2630399999999999e-07,2.2630399999999999e-07,2.2304e-05,2.2304e-05,35.73
HSS8X8X.125,HSS,0.000362,,,13.26,1.5558399999999997e-07,1.5558399999999997e-07,1.53176e-05,1.53176e-05,24.13
HSS8X6X.625,HSS,0.0014,,,50.81,4.7424e-07,3.0076799999999996e-07,4.6739999999999996e-05,3.9524e-05,92.47
HSS8X6X.500,HSS,0.00116,,,42.05,4.08512e-07,2.6e-07,4.0344e-05,3.4112e-05,76.53
HSS8X6X.375,HSS,0.0008970000000000001,,,32.58,3.2905599999999995e-07,2.1049599999999998e-07,3.2472000000000004e-05,2.7715999999999997e-05,59.3
HSS8X6X.313,HSS,0.000759,,,27.59,2.84128e-07,1.8220799999999999e-07,2.8044e-05,2.3944e-05,50.21
HSS8X6X.250,HSS,0.000617,,,22.42,2.35456e-07,1.51424e-07,2.3287999999999998e-05,1.9844e-05,40.8
HSS8X6X.188,HSS,0.000467,,,17.08,1.81792e-07,1.1731199999999999e-07,1.7876e-05,1.53996e-05,31.09
HSS8X4X.625,HSS,0.00117,,,42.3,3.4111999999999997e-07,1.10656e-07,3.362e-05,2.1812e-05,76.99
HSS8X4X.500,HSS,0.000974,,,35.24,2.98688e-07,9.8176e-08,2.9355999999999998e-05,1.9352e-05,64.14
HSS8X4X.375,HSS,0.000758,,,27.48,2.44192e-07,8.1536e-08,2.4107999999999997e-05,1.6072e-05,50.01
HSS8X4X.313,HSS,0.000643,,,23.34,2.1216e-07,7.155199999999999e-08,2.0992e-05,1.40712e-05,42.48
HSS8X4X.250,HSS,0.000524,,,19.02,1.768e-07,5.990399999999999e-08,1.7383999999999998e-05,1.18244e-05,34.62
HSS8X4X.188,HSS,0.000398,,,14.53,1.37696e-07,4.7008e-08,1.3562799999999998e-05,9.266e-06,26.44
HSS8X4X.125,HSS,0.00027000000000000006,,,9.86,9.526399999999999e-08,3.2864e-08,9.3972e-06,6.4780000000000005e-06,17.95
HSS8X3X.500,HSS,0.0008810000000000001,,,31.84,2.4377599999999997e-07,4.8671999999999994e-08,2.3944e-05,1.28084e-05,57.95
HSS8X3X.375,HSS,0.000688,,,24.93,2.0175999999999997e-07,4.1599999999999995e-08,1.9844e-05,1.08732e-05,45.37
HSS8X3X.313,HSS,0.000585,,,21.21,1.7638399999999997e-07,3.66496e-08,1.7383999999999998e-05,9.6268e-06,38.6
HSS8X3X.250,HSS,0.000477,,,17.32,1.4767999999999998e-07,3.11584e-08,1.4563200000000001e-05,8.1836e-06,31.52
HSS8X3X.188,HSS,0.000363,,,13.25,1.1564799999999999e-07,2.47104e-08,1.13816e-05,6.4944e-06,24.12
HSS8X3X.125,HSS,0.000246,,,9.01,8.0288e-08,1.7472e-08,7.9212e-06,4.591999999999999e-06,16.4
HSS8X2X.500,HSS,0.0007880000000000001,,,28.43,1.8844799999999997e-07,1.74304e-08,1.8532e-05,6.8716e-06,51.74
HSS8X2X.375,HSS,0.000618,,,22.37,1.58912e-07,1.55168e-08,1.56784e-05,6.1172e-06,40.71
HSS8X2X.313,HSS,0.000526,,,19.08,1.40192e-07,1.4060799999999998e-08,1.38252e-05,5.5432e-06,34.73
HSS8X2X.250,HSS,0.00043,,,15.62,1.1856e-07,1.22304e-08,1.16768e-05,4.8216e-06,28.43
HSS8X2X.188,HSS,0.000328,,,11.97,9.318399999999998e-08,9.942399999999999e-09,9.200400000000001e-06,3.9196e-06,21.79
HSS8X2X.125,HSS,0.000223,,,8.16,6.5312e-08,7.1551999999999994e-09,6.4452e-06,2.8207999999999997e-06,14.85
HSS7X7X.625,HSS,0.0014,,,50.81,3.88544e-07,3.88544e-07,4.3787999999999995e-05,4.3787999999999995e-05,92.47
HSS7X7X.500,HSS,0.00116,,,42.05,3.3488e-07,3.3488e-07,3.772e-05,3.772e-05,76.53
HSS7X7X.375,HSS,0.0008970000000000001,,,32.58,2.704e-07,2.704e-07,3.0504e-05,3.0504e-05,59.3
HSS7X7X.313,HSS,0.000759,,,27.59,2.3337599999999998e-07,2.3337599999999998e-07,2.624e-05,2.624e-05,50.21
HSS7X7X.250,HSS,0.000617,,,22.42,1.9344e-07,1.9344e-07,2.1812e-05,2.1812e-05,40.8
HSS7X7X.188,HSS,0.000467,,,17.08,1.4975999999999999e-07,1.4975999999999999e-07,1.6892e-05,1.6892e-05,31.09
HSS7X7X.125,HSS,0.00031600000000000004,,,11.56,1.03168e-07,1.03168e-07,1.16276e-05,1.16276e-05,21.04
HSS7X5X.500,HSS,0.000974,,,35.24,2.52096e-07,1.48096e-07,2.8372000000000002e-05,2.3287999999999998e-05,64.14
HSS7X5X.375,HSS,0.000758,,,27.48,2.0591999999999998e-07,1.2188799999999999e-07,2.3123999999999997e-05,1.9188e-05,50.01
HSS7X5X.313,HSS,0.000643,,,23.34,1.7888e-07,1.0608e-07,2.0172e-05,1.6728e-05,42.48
HSS7X5X.250,HSS,0.000524,,,19.02,1.49344e-07,8.8608e-08,1.6728e-05,1.3989199999999998e-05,34.62
HSS7X5X.188,HSS,0.000398,,,14.53,1.1606399999999999e-07,6.9056e-08,1.30544e-05,1.0906e-05,26.44
HSS7X5X.125,HSS,0.00027000000000000006,,,9.86,8.0288e-08,4.825599999999999e-08,9.052799999999999e-06,7.5931999999999996e-06,17.95
HSS7X4X.500,HSS,0.0008810000000000001,,,31.84,2.10912e-07,8.6112e-08,2.378e-05,1.7056e-05,57.95
HSS7X4X.375,HSS,0.000688,,,24.93,1.7388799999999998e-07,7.1968e-08,1.9516e-05,1.41532e-05,45.37
HSS7X4X.313,HSS,0.000585,,,21.21,1.5184e-07,6.3232e-08,1.7056e-05,1.24312e-05,38.6
HSS7X4X.250,HSS,0.000477,,,17.32,1.2687999999999998e-07,5.3248e-08,1.43008e-05,1.04632e-05,31.52
HSS7X4X.188,HSS,0.000363,,,13.25,9.9008e-08,4.1599999999999995e-08,1.11684e-05,8.232799999999998e-06,24.12
HSS7X4X.125,HSS,0.000246,,,9.01,6.9056e-08,2.9244799999999997e-08,7.757200000000001e-06,5.7564e-06,16.4
HSS7X3X.500,HSS,0.0007880000000000001,,,28.43,1.69312e-07,4.243199999999999e-08,1.9024e-05,1.1152e-05,51.74
HSS7X3X.375,HSS,0.000618,,,22.37,1.41856e-07,3.6233600000000004e-08,1.59572e-05,9.528399999999998e-06,40.71
HSS7X3X.313,HSS,0.000526,,,19.08,1.2438399999999998e-07,3.2198399999999997e-08,1.4005599999999999e-05,8.4624e-06,34.73
HSS7X3X.250,HSS,0.00043,,,15.62,1.04832e-07,2.7455999999999998e-08,1.17916e-05,7.216e-06,28.43
HSS7X3X.188,HSS,0.000328,,,11.97,8.2368e-08,2.17984e-08,9.266e-06,5.74e-06,21.79
HSS7X3X.125,HSS,0.000223,,,8.16,5.7408e-08,1.54336e-08,6.4780000000000005e-06,4.0672e-06,14.85
HSS7X2X.250,HSS,0.000384,,,13.91,8.2368e-08,1.07328e-08,9.2988e-06,4.2312e-06,25.32
HSS7X2X.188,HSS,0.000293,,,10.7,6.5312e-08,8.736e-09,7.3636e-06,3.444e-06,19.47
HSS7X2X.125,HSS,0.0002,,,7.31,4.6175999999999996e-08,6.3232e-09,5.1824e-06,2.4928e-06,13.3
HSS6X6X.625,HSS,0.00117,,,42.3,2.29632e-07,2.29632e-07,3.0175999999999997e-05,3.0175999999999997e-05,76.99
HSS6X6X.500,HSS,0.000974,,,35.24,2.0092799999999998e-07,2.0092799999999998e-07,2.6404000000000003e-05,2.6404000000000003e-05,64.14
HSS6X6X.375,HSS,0.000758,,,27.48,1.6431999999999998e-07,1.6431999999999998e-07,2.1648e-05,2.1648e-05,50.01
HSS6X6X.313,HSS,0.000643,,,23.34,1.42688e-07,1.42688e-07,1.8696e-05,1.8696e-05,42.48
HSS6X6X.250,HSS,0.000524,,,19.02,1.1897599999999999e-07,1.1897599999999999e-07,1.5645599999999998e-05,1.5645599999999998e-05,34.62
HSS6X6X.188,HSS,0.000398,,,14.53,9.2768e-08,9.2768e-08,1.21688e-05,1.21688e-05,26.44
HSS6X6X.125,HSS,0.00027000000000000006,,,9.86,6.447999999999999e-08,6.447999999999999e-08,8.446e-06,8.446e-06,17.95
HSS6X5X.500,HSS,0.0008810000000000001,,,31.84,1.7097599999999998e-07,1.28128e-07,2.2468e-05,2.0172e-05,57.95
HSS6X5X.375,HSS,0.000688,,,24.93,1.4102399999999998e-07,1.0608e-07,1.8532e-05,1.6728e-05,45.37
HSS6X5X.313,HSS,0.000585,,,21.21,1.23136e-07,9.2768e-08,1.6153999999999998e-05,1.46124e-05,38.6
HSS6X5X.250,HSS,0.000477,,,17.32,1.0275199999999999e-07,7.779199999999999e-08,1.353e-05,1.22508e-05,31.52
HSS6X5X.188,HSS,0.000363,,,13.25,8.0288e-08,6.0736e-08,1.05616e-05,9.5776e-06,24.12
HSS6X5X.125,HSS,0.000246,,,9.01,5.5744e-08,4.243199999999999e-08,7.3472000000000006e-06,6.6748e-06,16.4
HSS6X4X.500,HSS,0.0007880000000000001,,,28.43,1.4144e-07,7.4048e-08,1.8532e-05,1.45796e-05,51.74
HSS6X4X.375,HSS,0.000618,,,22.37,1.17728e-07,6.1984e-08,1.54652e-05,1.22508e-05,40.71
HSS6X4X.313,HSS,0.000526,,,19.08,1.03168e-07,5.4911999999999996e-08,1.3562799999999998e-05,1.07912e-05,34.73
HSS6X4X.250,HSS,0.00043,,,15.62,8.694399999999999e-08,4.6175999999999996e-08,1.14144e-05,9.118399999999999e-06,28.43
HSS6X4X.188,HSS,0.000328,,,11.97,6.822399999999999e-08,3.6441599999999995e-08,8.9544e-06,7.1832e-06,21.79
HSS6X4X.125,HSS,0.000223,,,8.16,4.7423999999999995e-08,2.5584e-08,6.2484e-06,5.0512e-06,14.85
HSS6X3X.500,HSS,0.0006950000000000001,,,25.03,1.11488e-07,3.61504e-08,1.4677999999999999e-05,9.4956e-06,45.55
HSS6X3X.375,HSS,0.0005480000000000001,,,19.82,9.4432e-08,3.11168e-08,1.24148e-05,8.1836e-06,36.07
HSS6X3X.313,HSS,0.000468,,,16.96,8.3616e-08,2.7747199999999998e-08,1.09716e-05,7.298e-06,30.87
HSS6X3X.250,HSS,0.000384,,,13.91,7.072e-08,2.3711999999999998e-08,9.2824e-06,6.232e-06,25.32
HSS6X3X.188,HSS,0.000293,,,10.7,5.5744e-08,1.8928e-08,7.330799999999999e-06,4.9692e-06,19.47
HSS6X3X.125,HSS,0.0002,,,7.31,3.9228799999999996e-08,1.3436799999999999e-08,5.1496e-06,3.5259999999999998e-06,13.3
HSS6X2X.375,HSS,0.00047800000000000007,,,17.27,7.1136e-08,1.15232e-08,9.3644e-06,4.5428e-06,31.43
HSS6X2X.313,HSS,0.00041,,,14.83,6.3648e-08,1.04832e-08,8.3804e-06,4.1328e-06,26.99
HSS6X2X.250,HSS,0.000337,,,12.21,5.4495999999999994e-08,9.1936e-09,7.1668e-06,3.6244e-06,22.22
HSS6X2X.188,HSS,0.00025800000000000004,,,9.42,4.368e-08,7.487999999999999e-09,5.7236000000000006e-06,2.952e-06,17.14
HSS6X2X.125,HSS,0.00017700000000000002,,,6.46,3.08672e-08,5.4496e-09,4.0508e-06,2.1484e-06,11.76
HSS5-1/2X5-1/2X.375,HSS,0.000688,,,24.93,1.23552e-07,1.23552e-07,1.7712e-05,1.7712e-05,45.37
HSS5-1/2X5-1/2X.313,HSS,0.000585,,,21.21,1.0774399999999999e-07,1.0774399999999999e-07,1.54652e-05,1.54652e-05,38.6
HSS5-1/2X5-1/2X.250,HSS,0.000477,,,17.32,9.027199999999999e-08,9.027199999999999e-08,1.2956000000000001e-05,1.2956000000000001e-05,31.52
HSS5-1/2X5-1/2X.188,HSS,0.000363,,,13.25,7.072e-08,7.072e-08,1.01188e-05,1.01188e-05,24.12
HSS5-1/2X5-1/2X.125,HSS,0.000246,,,9.01,4.9088e-08,4.9088e-08,7.0519999999999996e-06,7.0519999999999996e-06,16.4
HSS5X5X.500,HSS,0.0007880000000000001,,,28.43,1.0816e-07,1.0816e-07,1.7056e-05,1.7056e-05,51.74
HSS5X5X.375,HSS,0.000618,,,22.37,9.027199999999999e-08,9.027199999999999e-08,1.4235199999999999e-05,1.4235199999999999e-05,40.71
HSS5X5X.313,HSS,0.000526,,,19.08,7.904e-08,7.904e-08,1.24968e-05,1.24968e-05,34.73
HSS5X5X.250,HSS,0.00043,,,15.62,6.656e-08,6.656e-08,1.05124e-05,1.05124e-05,28.43
HSS5X5X.188,HSS,0.000328,,,11.97,5.2416e-08,5.2416e-08,8.2492e-06,8.2492e-06,21.79
HSS5X5X.125,HSS,0.000223,,,8.16,3.6608e-08,3.6608e-08,5.7728e-06,5.7728e-06,14.85
HSS5X4X.500,HSS,0.0006950000000000001,,,25.03,8.819199999999999e-08,6.1984e-08,1.39236e-05,1.21852e-05,45.55
HSS5X4X.375,HSS,0.0005480000000000001,,,19.82,7.446399999999998e-08,5.2416e-08,1.17588e-05,1.0332e-05,36.07
HSS5X4X.313,HSS,0.000468,,,16.96,6.5728e-08,4.6175999999999996e-08,1.03648e-05,9.134800000000001e-06,30.87
HSS5X4X.250,HSS,0.000384,,,13.91,5.5744e-08,3.93536e-08,8.774e-06,7.757200000000001e-06,25.32
HSS5X4X.188,HSS,0.000293,,,10.7,4.4095999999999993e-08,3.11168e-08,6.9208e-06,6.1336e-06,19.47
HSS5X4X.125,HSS,0.0002,,,7.31,3.08672e-08,2.1923199999999998e-08,4.8708e-06,4.3296e-06,13.3
HSS5X3X.500,HSS,0.000602,,,21.63,6.822399999999999e-08,2.98688e-08,1.07748e-05,7.8392e-06,39.37
HSS5X3X.375,HSS,0.00047800000000000007,,,17.27,5.865599999999999e-08,2.5999999999999998e-08,9.266e-06,6.8224e-06,31.43
HSS5X3X.313,HSS,0.00041,,,14.83,5.2416e-08,2.3295999999999996e-08,8.2492e-06,6.1172e-06,26.99
HSS5X3X.250,HSS,0.000337,,,12.21,4.4511999999999995e-08,2.0009599999999997e-08,7.0356e-06,5.2644e-06,22.22
HSS5X3X.188,HSS,0.00025800000000000004,,,9.42,3.548479999999999e-08,1.6016e-08,5.5924e-06,4.2148e-06,17.14
HSS5X3X.125,HSS,0.00017700000000000002,,,6.46,2.50848e-08,1.1439999999999999e-08,3.9524000000000005e-06,3.0012e-06,11.76
HSS5X2-1/2X.250,HSS,0.00031400000000000004,,,11.36,3.9104e-08,1.3020799999999999e-08,6.1664e-06,4.1e-06,20.68
HSS5X2-1/2X.188,HSS,0.00024100000000000003,,,8.78,3.1241599999999994e-08,1.0524799999999999e-08,4.9364e-06,3.3292e-06,15.98
HSS5X2-1/2X.125,HSS,0.000165,,,6.03,2.2214399999999998e-08,7.5712e-09,3.5096000000000002e-06,2.3944e-06,10.97
HSS5X2X.375,HSS,0.000409,,,14.72,4.3263999999999996e-08,9.484799999999998e-09,6.789599999999999e-06,3.7391999999999997e-06,26.79
HSS5X2X.313,HSS,0.00035200000000000005,,,12.7,3.889599999999999e-08,8.736e-09,6.1336e-06,3.444e-06,23.11
HSS5X2X.250,HSS,0.000291,,,10.51,3.36128e-08,7.6544e-09,5.2972e-06,3.0176e-06,19.13
HSS5X2X.188,HSS,0.00022400000000000002,,,8.15,2.704e-08,6.2815999999999995e-09,4.264e-06,2.4764e-06,14.83
HSS5X2X.125,HSS,0.000154,,,5.61,1.9344e-08,4.576e-09,3.0504e-06,1.804e-06,10.21
HSS4-1/2X4-1/2X.500,HSS,0.0006950000000000001,,,25.03,7.5296e-08,7.5296e-08,1.31692e-05,1.31692e-05,45.55
HSS4-1/2X4-1/2X.375,HSS,0.0005480000000000001,,,19.82,6.3648e-08,6.3648e-08,1.11356e-05,1.11356e-05,36.07
HSS4-1/2X4-1/2X.313,HSS,0.000468,,,16.96,5.6159999999999995e-08,5.6159999999999995e-08,9.84e-06,9.84e-06,30.87
HSS4-1/2X4-1/2X.250,HSS,0.000384,,,13.91,4.7423999999999995e-08,4.7423999999999995e-08,8.331199999999999e-06,8.331199999999999e-06,25.32
HSS4-1/2X4-1/2X.188,HSS,0.000293,,,10.7,3.7523199999999995e-08,3.7523199999999995e-08,6.576399999999999e-06,6.576399999999999e-06,19.47
HSS4-1/2X4-1/2X.125,HSS,0.0002,,,7.31,2.6415999999999996e-08,2.6415999999999996e-08,4.624799999999999e-06,4.624799999999999e-06,13.3
HSS4X4X.500,HSS,0.000602,,,21.63,4.9504e-08,4.9504e-08,9.7908e-06,9.7908e-06,39.37
HSS4X4X.375,HSS,0.00047800000000000007,,,17.27,4.2848e-08,4.2848e-08,8.4132e-06,8.4132e-06,31.43
HSS4X4X.313,HSS,0.00041,,,14.83,3.8022399999999996e-08,3.8022399999999996e-08,7.494800000000001e-06,7.494800000000001e-06,26.99
HSS4X4X.250,HSS,0.000337,,,12.21,3.2447999999999994e-08,3.2447999999999994e-08,6.395999999999999e-06,6.395999999999999e-06,22.22
HSS4X4X.188,HSS,0.00025800000000000004,,,9.42,2.5833599999999996e-08,2.5833599999999996e-08,5.084e-06,5.084e-06,17.14
HSS4X4X.125,HSS,0.00017700000000000002,,,6.46,1.8304e-08,1.8304e-08,3.608e-06,3.608e-06,11.76
HSS4X3X.375,HSS,0.000409,,,14.72,3.2988799999999994e-08,2.0841599999999997e-08,6.5108e-06,5.4776e-06,26.79
HSS4X3X.313,HSS,0.00035200000000000005,,,12.7,2.9702399999999995e-08,1.8803199999999997e-08,5.854799999999999e-06,4.9528e-06,23.11
HSS4X3X.250,HSS,0.000291,,,10.51,2.5584e-08,1.62656e-08,5.0348e-06,4.2804e-06,19.13
HSS4X3X.188,HSS,0.00022400000000000002,,,8.15,2.0508799999999998e-08,1.3145599999999999e-08,4.0508e-06,3.444e-06,14.83
HSS4X3X.125,HSS,0.000154,,,5.61,1.4643199999999998e-08,9.4432e-09,2.8864e-06,2.4764e-06,10.21
HSS4X2-1/2X.250,HSS,0.000267,,,9.66,2.21312e-08,1.0524799999999999e-08,4.3624e-06,3.3128e-06,17.58
HSS4X2-1/2X.188,HSS,0.00020600000000000002,,,7.51,1.7887999999999998e-08,8.5696e-09,3.5259999999999998e-06,2.706e-06,13.67
HSS4X2-1/2X.125,HSS,0.000142,,,5.18,1.2854399999999999e-08,6.1984e-09,2.5256e-06,1.9516e-06,9.43
HSS4X2X.375,HSS,0.00033900000000000005,,,12.17,2.3295999999999996e-08,7.487999999999999e-09,4.591999999999999e-06,2.952e-06,22.15
HSS4X2X.313,HSS,0.000294,,,10.58,2.1340799999999998e-08,6.947199999999999e-09,4.1984e-06,2.7388e-06,19.26
HSS4X2X.250,HSS,0.000244,,,8.81,1.86784e-08,6.156799999999999e-09,3.69e-06,2.4272e-06,16.03
HSS4X2X.188,HSS,0.00018899999999999999,,,6.87,1.52256e-08,5.075199999999999e-09,3.0012e-06,2.0008e-06,12.5
HSS4X2X.125,HSS,0.00013000000000000002,,,4.75,1.1023999999999998e-08,3.73568e-09,2.1648e-06,1.47272e-06,8.64
HSS4X1-1/2X.250,HSS,0.000221,,,7.96,1.52256e-08,3.0492799999999996e-09,3.0012e-06,1.60228e-06,14.49
HSS4X1-1/2X.188,HSS,0.000171,,,6.23,1.2563199999999999e-08,2.5833599999999996e-09,2.4764e-06,1.35628e-06,11.34
HSS4X1-1/2X.125,HSS,0.000119,,,4.33,9.1936e-09,1.94272e-09,1.8204000000000002e-06,1.02008e-06,7.88
HSS3-1/2X3-1/2X.375,HSS,0.000409,,,14.72,2.69984e-08,2.69984e-08,6.0844e-06,6.0844e-06,26.79
HSS3-1/2X3-1/2X.313,HSS,0.00035200000000000005,,,12.7,2.4294399999999998e-08,2.4294399999999998e-08,5.4776e-06,5.4776e-06,23.11
HSS3-1/2X3-1/2X.250,HSS,0.000291,,,10.51,2.09664e-08,2.09664e-08,4.7232e-06,4.7232e-06,19.13
HSS3-1/2X3-1/2X188,HSS,0.00022400000000000002,,,8.15,1.6847999999999996e-08,1.6847999999999996e-08,3.7884e-06,3.7884e-06,14.83
HSS3-1/2X3-1/2X.125,HSS,0.000154,,,5.61,1.2063999999999998e-08,1.2063999999999998e-08,2.7224e-06,2.7224e-06,10.21
HSS3-1/2X2-1/2X.375,HSS,0.00033900000000000005,,,12.17,1.976e-08,1.15232e-08,4.4608000000000006e-06,3.6244e-06,22.15
HSS3-1/2X2-1/2X.313,HSS,0.000294,,,10.58,1.80544e-08,1.0566399999999999e-08,4.0672e-06,3.3292e-06,19.26
HSS3-1/2X2-1/2X.250,HSS,0.000244,,,8.81,1.57664e-08,9.2768e-09,3.5587999999999997e-06,2.9192e-06,16.03
HSS3-1/2X2-1/2X.188,HSS,0.00018899999999999999,,,6.87,1.2854399999999999e-08,7.5712e-09,2.8864e-06,2.3944e-06,12.5
HSS3-1/2X2-1/2X.125,HSS,0.00013000000000000002,,,4.75,9.2768e-09,5.5328e-09,2.0992e-06,1.7384e-06,8.64
HSS3-1/2X2X.250,HSS,0.000221,,,7.96,1.3187199999999998e-08,5.4079999999999995e-09,2.9684e-06,2.132e-06,14.49
HSS3-1/2X2X.188,HSS,0.000171,,,6.23,1.0857599999999999e-08,4.4928e-09,2.4435999999999998e-06,1.7712e-06,11.34
HSS3-1/2X2X.125,HSS,0.000119,,,4.33,7.904e-09,3.3072e-09,1.7876e-06,1.3038000000000001e-06,7.88
HSS3-1/2X1-1/2X.250,HSS,0.00019700000000000002,,,7.11,1.0607999999999998e-08,2.65408e-09,2.3944e-06,1.3956399999999999e-06,12.94
HSS3-1/2X1-1/2X.188,HSS,0.000154,,,5.59,8.8192e-09,2.26304e-09,1.9844e-06,1.189e-06,10.17
HSS3-1/2X1-1/2X.125,HSS,0.00010700000000000001,,,3.9,6.5312e-09,1.7097599999999997e-09,1.46944e-06,8.987200000000001e-07,7.1
HSS3X3X.375,HSS,0.00033900000000000005,,,12.17,1.57248e-08,1.57248e-08,4.1328e-06,4.1328e-06,22.15
HSS3X3X.313,HSS,0.000294,,,10.58,1.4352e-08,1.4352e-08,3.7719999999999996e-06,3.7719999999999996e-06,19.26
HSS3X3X.250,HSS,0.000244,,,8.81,1.2563199999999999e-08,1.2563199999999999e-08,3.2963999999999995e-06,3.2963999999999995e-06,16.03
HSS3X3X.188,HSS,0.00018899999999999999,,,6.87,1.0233599999999999e-08,1.0233599999999999e-08,2.6895999999999996e-06,2.6895999999999996e-06,12.5
HSS3X3X.125,HSS,0.00013000000000000002,,,4.75,7.4048e-09,7.4048e-09,1.9516e-06,1.9516e-06,8.64
HSS3X2-1/2X.313,HSS,0.000264,,,9.51,1.2147199999999999e-08,9.0688e-09,3.1815999999999997e-06,2.8536e-06,17.31
HSS3X2-1/2X.250,HSS,0.000221,,,7.96,1.0691199999999999e-08,8.0288e-09,2.8207999999999997e-06,2.5256e-06,14.49
HSS3X2-1/2X.188,HSS,0.000171,,,6.23,8.777599999999999e-09,6.6144e-09,2.3123999999999997e-06,2.0827999999999998e-06,11.34
HSS3X2-1/2X.125,HSS,0.000119,,,4.33,6.4064e-09,4.8255999999999995e-09,1.6892e-06,1.52684e-06,7.88
HSS3X2X.313,HSS,0.00023500000000000002,,,8.45,9.9008e-09,5.1584e-09,2.6076000000000002e-06,2.0336e-06,15.38
HSS3X2X.250,HSS,0.00019700000000000002,,,7.11,8.860799999999998e-09,4.6176e-09,2.3288e-06,1.8204000000000002e-06,12.94
HSS3X2X.188,HSS,0.000154,,,5.59,7.3631999999999996e-09,3.87712e-09,1.9351999999999997e-06,1.5284800000000001e-06,10.17
HSS3X2X.125,HSS,0.00010700000000000001,,,3.9,5.4079999999999995e-09,2.8787199999999998e-09,1.42188e-06,1.1348799999999998e-06,7.1
HSS3X1-1/2X.250,HSS,0.000174,,,6.26,6.988799999999999e-09,2.25888e-09,1.8368000000000001e-06,1.189e-06,11.39
HSS3X1-1/2X.188,HSS,0.00013700000000000002,,,4.96,5.9072e-09,1.94272e-09,1.5498e-06,1.02008e-06,9.03
HSS3X1-1/2X.125,HSS,9.56e-05,,,3.48,4.4096e-09,1.4768e-09,1.15784e-06,7.773599999999999e-07,6.33
HSS3X1X.188,HSS,0.000119,,,4.32,4.4512e-09,7.196799999999999e-10,1.1693199999999999e-06,5.657999999999999e-07,7.86
